word,lema
emparelhar,emparelhávamos
empastar,empasta
empastar,empastada
empastar,empastadas
empastar,empastado
empastar,empastados
empastar,empastando-se
empastar,empastasse
empastar,empastava
empastar,empastava-se-lhe
empata,empatas
empatado,empatados
empatar,empata
empatar,empatada
empatar,empatadas
empatar,empatado
empatar,empatam
empatar,empatámos
empatar,empatam-se
empatar,empatando
empatar,empatando-o
empatar,empatara
empatar,empataram
empatar,empataria
empatar,empatasse
empatar,empatava
empatar,empate
empatar,empatei
empatar,empatem
empatar,empates
empatar,empato
empatar,empatou
empate,empates
empecilho,empecilhos
empedernir,empedernida
empedernir,empedernidas
empedernir,empedernido
empedernir,empedernidos
empedernir,empedernissem
empedernir,empederniu-se
empedrar,empedrada
empedrar,empedradas
empedrar,empedrado
empedrar,empedrados
empena,empenas
empenado,empenada
empenado,empenadas
empenado,empenados
empenar,empena
empenar,empene
empenhado,empenhadas
empenhado,empenhadíssimo
empenhado,empenhados
empenhamento,empenhamentos
empenhar,empenha
empenhar,empenhada
empenhar,empenhadas
empenhar,empenhado
empenhar,empenham
empenhar,empenhamo-nos
empenhar,empenhamos
empenhar,empenhámos
empenhar,empenham-se
empenhar,empenhando-se
empenhar,empenhara
empenhar,empenhará
empenhar,empenharam
empenhar,empenharam-se
empenhar,empenharão
empenhar,empenhara-se
empenhar,empenharei
empenhar,empenharem
empenhar,empenharemos
empenhar,empenharia
empenhar,empenhar-me
empenhar,empenharmos
empenhar,empenhar-se
empenhar,empenhar-se-iam
empenhar,empenha-se
empenhar,empenhasse
empenhar,empenhassem
empenhar,empenhaste
empenhar,empenhava
empenhar,empenhavam
empenhar,empenhavam-se
empenhar,empenhava-se
empenhar,empenhe
empenhar,empenhei
empenhar,empenhei-me
empenhar,empenhei-o
empenhar,empenhem
empenhar,empenhe-se
empenhar,empenhou
empenhar,empenhou-se
empenho,empenhos
empeno,empenos
emperrar,emperra
emperrar,emperrada
emperrar,emperrado
emperrar,emperrados
emperrar,emperram
emperrar,emperram-se-lhe
emperrar,emperrara
emperrar,emperraram
emperrar,emperrava
emperrar,emperravam
emperrar,emperro
emperrar,emperrou
emperrar,emperrou-se-lhe
empertigar,empertigada
empertigar,empertigadas
empertigar,empertigado
empertigar,empertigados
empertigar,empertiga-se
empertigar,empertigava
empertigar,empertigavam-se
empertigar,empertigou-se
empestar,empesta
empestar,empestada
empestar,empestado
empestar,empestados
empestar,empestando
empestar,empestasse
empestar,empestava
empestar,empestavam
empilhamento,empilhamentos
empilhar,empilha
empilhar,empilhada
empilhar,empilhadas
empilhar,empilhado
empilhar,empilhados
empilhar,empilhá-las
empilhar,empilhá-los
empilhar,empilham
empilhar,empilhando
empilhar,empilhando-as
empilhar,empilhar-se
empilhar,empilhava
empilhar,empilhavam
empilhar,empilháveis
empilhar,empilhou
empinar,empina
empinar,empinada
empinar,empinadas
empinar,empinado
empinar,empinados
empinar,empinam
empinar,empinam-se
empinar,empinando
empinar,empinarem-se
empinar,empinar-se
empinar,empinar-se-lhe
empinar,empinas
empinar,empina-se
empinar,empinava
empinar,empinavam
empinar,empinava-se
empinar,empino
empinar,empinou
empinar,empinou-se
empírico,empírica
empírico,empíricas
empírico,empíricos
emplumado,emplumada
emplumado,emplumadas
empoado,empoada
empoado,empoadas
empoado,empoados
empobrecer,empobreça
empobrecer,empobrece
empobrecer,empobrecê-la
empobrecer,empobrecem
empobrecer,empobrecemos
empobrecer,empobrecendo
empobrecer,empobreceram
empobrecer,empobreceu
empobrecer,empobreceu-se
empobrecer,empobrecida
empobrecer,empobrecidas
empobrecer,empobrecido
empobrecer,empobrecidos
empoçar,empoçada
empoçar,empoçadas
empoçar,empoçado
empoçar,empoçavam
empoçar,empoçou
empoeirar,empoeira
empoeirar,empoeirada
empoeirar,empoeiradas
empoeirar,empoeirado
empoeirar,empoeirados
empoeirar,empoeira-se
empolar,empola
empolar,empolada
empolar,empoladas
empolar,empolado
empolar,empolados
empolar,empolam
empolar,empolando
empolar,empolando-os
empolar,empolarem
empolar,empolar-lhe
empolar,empolas
empolar,empolava
empolar,empolava-lhe
empolar,empolou
empoleirar,empoleira
empoleirar,empoleirada
empoleirar,empoleiradas
empoleirar,empoleirado
empoleirar,empoleirados
empoleirar,empoleiram
empoleirar,empoleiram-se
empoleirar,empoleirando
empoleirar,empoleirando-se
empoleirar,empoleirara
empoleirar,empoleirara-se
empoleirar,empoleirar-se
empoleirar,empoleirava
empoleirar,empoleiravam-se
empoleirar,empoleirava-se
empolgante,empolgantes
empolgar,empolga
empolgar,empolgada
empolgar,empolgado
empolgar,empolgados
empolgar,empolgá-lo
empolgar,empolgam
empolgar,empolga-me
empolgar,empolga-o
empolgar,empolgara
empolgar,empolgaram-se
empolgar,empolgaria
empolgar,empolgar-me
empolgar,empolgasse
empolgar,empolgava
empolgar,empolgavam
empolgar,empolgava-me
empolgar,empolgava-o
empolgar,empolgou
empório,empórios
empossado,empossada
empossado,empossados
empossado,recém empossado
empossado,recém-empossado
empossado,empossada
empossado,recém-empossado
empossar,empossa
empossar,empossadas
empossar,empossado
empossar,empossados
empossar,empossou
empreendedor,empreendedora
empreendedor,empreendedora
empreendedor,empreendedoras
empreendedor,empreendedores
empreender,empreende
empreender,empreendê-los
empreender,empreendem
empreender,empreendemos
empreender,empreendendo
empreender,empreendera
empreender,empreenderá
empreender,empreenderam
empreender,empreenderem
empreender,empreendesse
empreender,empreendeu
empreender,empreendeu-a
empreender,empreendi
empreender,empreendia
empreender,empreendiam
empreender,empreendida
empreender,empreendidas
empreender,empreendido
empreender,empreendidos
empreendimento,empreendimentos
empregado,empregada
empregado,empregadas
empregado,empregados
empregado,empregada
empregado,empregadas
empregado,empregadinhos
empregado,empregadita
empregado,empregados
empregador,empregadora
empregador,empregadoras
empregador,empregadora
empregador,empregadoras
empregador,empregadores
empregar,emprega
empregar,empregada
empregar,empregadas
empregar,empregado
empregar,empregados
empregar,empregá-la
empregar,empregá-las
empregar,empregá-lo
empregar,empregá-los
empregar,empregam
empregar,empregam-no
empregar,empregamo-nos
empregar,empregamos
empregar,empregámos
empregar,empregam-se
empregar,empregando
empregar,empregando-se
empregar,empregara
empregar,empregaram
empregar,empregaram-se
empregar,empregarem
empregar,empregarem-se
empregar,empregaria
empregar,empregariam
empregar,empregar-me
empregar,empregarmos
empregar,empregar-nos
empregar,empregar-se
empregar,empregar-se-á
empregar,empregar-te
empregar,emprega-se
empregar,empregasse
empregar,empregassem
empregar,empregava
empregar,empregava-a
empregar,empregava-as
empregar,empregavam
empregar,empregavam-nos
empregar,empregavam-se
empregar,empregava-o
empregar,emprego
empregar,emprego-o
empregar,emprego-os
empregar,empregou
empregar,empregou-as
empregar,empregou-se
empregar,empregue
empregar,empreguei
empregar,empreguei-me
empregar,empreguem
empregar,empreguemos
empregar,empregues
emprego,emprêgo
emprego,empregos
emprego,pré-emprego
empregue,empregues
empreitada,empreitadas
empreiteiro,empreiteira
empreiteiro,empreiteiras
empreiteiro,empreiteiros
empresa,empresas
empresa,micro-empresas
empresa,microempresas
empresar,empresarias
empresar,empresas
empresarial,empresariais
empresarial,inter-empresarial
empresário,empresária
empresário,empresárias
empresário,empresários
empresário,empresária
empresário,empresárias
empresário,empresários
emprestar,empresta
emprestar,emprestada
emprestar,emprestadas
emprestar,emprestado
emprestar,emprestados
emprestar,empresta-lhe
emprestar,emprestam
emprestar,empresta-me
emprestar,emprestam-nos
emprestar,emprestamos
emprestar,emprestando
emprestar,emprestando-lhe
emprestar,emprestara
emprestar,emprestara-lhe
emprestar,emprestaram
emprestar,emprestaram-nos
emprestar,emprestarem
emprestar,emprestaria
emprestar,emprestariam
emprestar,emprestar-lhe
emprestar,emprestar-lhes
emprestar,emprestar-me
emprestar,emprestar-te
emprestar,emprestas
emprestar,emprestas-me
emprestar,emprestasse
emprestar,emprestaste
emprestar,empresta-ta
emprestar,emprestava
emprestar,emprestavam
emprestar,emprestava-me
emprestar,emprestavas
emprestar,empresta-vos
emprestar,empreste
emprestar,emprestei
emprestar,emprestei-te
emprestar,empreste-lhe
emprestar,empresto
emprestar,empresto-lhe
emprestar,empresto-te
emprestar,emprestou
emprestar,emprestou-lhe
emprestar,emprestou-me
emprestar,emprestou-mo
emprestar,emprestou-mos
empréstimo,empréstimos
emproado,emproada
emproado,emproadas
emproado,emproados
empunhar,empunha
empunhar,empunhada
empunhar,empunhado
empunhar,empunhados
empunhar,empunham
empunhar,empunhando
empunhar,empunhando-se
empunhar,empunhara
empunhar,empunhasse
empunhar,empunhava
empunhar,empunhavam
empunhar,empunhe
empunhar,empunho
empunhar,empunhou
empurra,empurras
empurrão,empurrãozinho
empurrão,empurrões
empurrar,empurra
empurrar,empurra-a
empurrar,empurra-as
empurrar,empurrada
empurrar,empurradas
empurrar,empurrado
empurrar,empurrados
empurrar,empurrai
empurrar,empurrá-la
empurrar,empurrá-las
empurrar,empurra-lhe
empurrar,empurrá-lo
empurrar,empurrá-lo-ão
empurrar,empurrá-los
empurrar,empurrá-los-emos
empurrar,empurram
empurrar,empurra-me
empurrar,empurram-na
empurrar,empurram-no
empurrar,empurram-se
empurrar,empurrando
empurrar,empurrando-a
empurrar,empurrando-lhe
empurrar,empurrando-me
empurrar,empurrando-o
empurrar,empurrando-os
empurrar,empurrando-se
empurrar,empurra-o
empurrar,empurrara
empurrar,empurraram
empurrar,empurraram-me
empurrar,empurraram-na
empurrar,empurraram-no
empurrar,empurraram-nos
empurrar,empurraram-se
empurrar,empurrarem
empurrar,empurraria
empurrar,empurrar-lhe
empurrar,empurrar-me
empurrar,empurrarmos
empurrar,empurrar-vos
empurrar,empurra-se
empurrar,empurrasse
empurrar,empurrassem
empurrar,empurraste
empurrar,empurra-te
empurrar,empurrava
empurrar,empurrava-a
empurrar,empurrava-lhe
empurrar,empurravam
empurrar,empurrava-me
empurrar,empurravam-nas
empurrar,empurravam-no
empurrar,empurravam-se
empurrar,empurrava-o
empurrar,empurrava-se
empurrar,empurre
empurrar,empurrei
empurrar,empurrei-a
empurrar,empurrei-o
empurrar,empurrei-os
empurrar,empurrem
empurrar,empurro
empurrar,empurro-o
empurrar,empurrou
empurrar,empurrou-a
empurrar,empurrou-nos
empurrar,empurrou-o
emudecer,emudece
emudecer,emudece-a
emudecer,emudecem
emudecer,emudece-o
emudecer,emudeceram
emudecer,emudeces
emudecer,emudeceu
emudecer,emudeceu-me
emudecer,emudeceu-o
emudecer,emudecia
emudecer,emudeciam
emudecer,emudecido
emulação,emulações
emular,emulada
emular,emulava
emular,emulou-se
emulsão,emulsões
enaltecer,enalteça
enaltecer,enaltece
enaltecer,enaltecem
enaltecer,enaltecendo
enaltecer,enaltecendo-o
enaltecer,enalteceram
enaltecer,enaltecerem
enaltecer,enalteceu
enaltecer,enaltecia
enaltecer,enalteciam
enaltecer,enaltecido
enaltecer,enaltecidos
enamorar,enamorada
enamorar,enamoradas
enamorar,enamorado
enamorar,enamorados
enamorar,enamorar-se
enamorar,enamorava
enamorar,enamorou
enamorar,enamorou-se
encabeçar,encabeça
encabeçar,encabeçada
encabeçar,encabeçadas
encabeçar,encabeçado
encabeçar,encabeçados
encabeçar,encabeçam
encabeçar,encabeçando
encabeçar,encabeçará
encabeçar,encabeçaram
encabeçar,encabeçarem
encabeçar,encabeçava
encabeçar,encabeçavam
encabeçar,encabeçou
encadeamento,encadeamentos
encadear,encadeada
encadear,encadeadas
encadear,encadeado
encadear,encadeados
encadear,encadeando
encadear,encadeavam
encadear,encadeia
encadear,encadeiam
encadear,encadeiam-se
encadear,encadeio
encadear,encadeou
encadernação,encadernações
encadernador,encadernadores
encadernar,encadernada
encadernar,encadernadas
encadernar,encadernado
encadernar,encadernados
encafuar,encafuada
encafuar,encafuado
encafuar,encafuados
encafuar,encafuando-me
encafuar,encafuara
encafuar,encafuar-se
encafuar,encafuas
encafuar,encafuava
encafuar,encafuei
encafuar,encafuou
encaixar,encaixa
encaixar,encaixada
encaixar,encaixadas
encaixar,encaixado
encaixar,encaixados
encaixar,encaixa-lhe
encaixar,encaixá-lo
encaixar,encaixam
encaixar,encaixámos
encaixar,encaixam-se
encaixar,encaixando
encaixar,encaixara
encaixar,encaixaram
encaixar,encaixaram-se
encaixar,encaixarem
encaixar,encaixarem-se
encaixar,encaixar-me
encaixar,encaixarmo-nos
encaixar,encaixar-se
encaixar,encaixa-se
encaixar,encaixassem
encaixar,encaixava
encaixar,encaixavam
encaixar,encaixáveis
encaixar,encaixem
encaixar,encaixo
encaixar,encaixou
encaixar,encaixou-lhe
encaixe,encaixes
encaixilhar,encaixilhada
encaixilhar,encaixilhadas
encaixilhar,encaixilhado
encaixilhar,encaixilhados
encaixilhar,encaixilhando
encaixilhar,encaixilhando-lhe
encaixilhar,encaixilhei
encaixotar,encaixotadas
encaixotar,encaixotado
encaixotar,encaixotámos
encaixotar,encaixotava
encaixotar,encaixotavam-se
encalço,encalce
encalhar,encalha
encalhar,encalha-a
encalhar,encalhadas
encalhar,encalhado
encalhar,encalhados
encalhar,encalham
encalhar,encalhamos
encalhar,encalhámos
encalhar,encalhara
encalhar,encalharam
encalhar,encalharia
encalhar,encalhassem
encalhar,encalhava
encalhar,encalhavam
encalhar,encalhe
encalhar,encalhem
encalhar,encalhou
encalhar,encalhou-o
encaminhar,encaminha
encaminhar,encaminha-a
encaminhar,encaminhada
encaminhar,encaminhadas
encaminhar,encaminhado
encaminhar,encaminhados
encaminhar,encaminhá-la
encaminhar,encaminhá-la-á
encaminhar,encaminham
encaminhar,encaminhamo-nos
encaminhar,encaminhámo-nos
encaminhar,encaminhámos
encaminhar,encaminham-se
encaminhar,encaminhando
encaminhar,encaminhando-o
encaminhar,encaminhando-os
encaminhar,encaminhando-se
encaminhar,encaminha-nos
encaminhar,encaminha-o
encaminhar,encaminhará
encaminhar,encaminharam
encaminhar,encaminharam-se
encaminhar,encaminharem
encaminhar,encaminharem-se
encaminhar,encaminharia
encaminhar,encaminhar-nos
encaminhar,encaminhar-se
encaminhar,encaminhar-se-á
encaminhar,encaminha-se
encaminhar,encaminhasse
encaminhar,encaminhassem
encaminhar,encaminhava
encaminhar,encaminhavam
encaminhar,encaminhava-me
encaminhar,encaminhavam-nos
encaminhar,encaminhavam-se
encaminhar,encaminhava-se
encaminhar,encaminhe
encaminhar,encaminhei-o
encaminhar,encaminhe-se
encaminhar,encaminho
encaminhar,encaminhou
encaminhar,encaminhou-me
encaminhar,encaminhou-nos
encaminhar,encaminhou-o
encaminhar,encaminhou-se
encandear,encandeado
encandear,encandeados
encandear,encandeasse
encandear,encandeava-me
encandear,encandeava-se
encandear,encandeia
encandear,encandeou
encantado,encantada
encantado,encantados
encantado,encantada
encantado,encantados
encantador,encantadora
encantador,encantadoras
encantador,encantadores
encantador,encantadora
encantador,encantadoras
encantador,encantadores
encantamento,encantamentos
encantar,encanta
encantar,encanta-a
encantar,encantada
encantar,encantadas
encantar,encantado
encantar,encantados
encantar,encantá-la
encantar,encantá-lo
encantar,encantam
encantar,encantam-me
encantar,encantam-no
encantar,encantara
encantar,encantará
encantar,encantaram
encantar,encantaram-no
encantar,encantarei
encantar,encantaria
encantar,encantava
encantar,encantavam
encantar,encantava-me
encantar,encantava-o
encantar,encantava-se
encantar,encantem
encantar,encantou
encantar,encantou-me
encantar,encantou-o
encantar,encantou-se
encanto,encantos
encapelar,encapelada
encapelar,encapelado
encapelar,encapelam
encapelar,encapelando
encapelar,encapelava
encapotado,encapotada
encapotar,encapota
encapotar,encapotadas
encapotar,encapotado
encapotar,encapotados
encapuzado,encapuzada
encapuzado,encapuzadas
encapuzado,encapuzados
encaracolar,encaracolada
encaracolar,encaracoladas
encaracolar,encaracolado
encaracolar,encaracolados
encaracolar,encaracolando
encaracolar,encaracolar-se
encaracolar,encaracolava
encaracolar,encaracolou
encarar,encara
encarar,encara-a
encarar,encarada
encarar,encaradas
encarar,encarado
encarar,encarados
encarar,encará-la
encarar,encará-las
encarar,encará-lo
encarar,encaram
encarar,encara-me
encarar,encaram-nas
encarar,encaram-no
encarar,encarámo-nos
encarar,encaramos
encarar,encarando
encarar,encarando-a
encarar,encarando-as
encarar,encarando-me
encarar,encarando-o
encarar,encarando-os
encarar,encarara
encarar,encararam
encarar,encararam-se
encarar,encararão
encarar,encararei
encarar,encararem
encarar,encarares
encarar,encararia
encarar,encararíamos
encarar,encarar-me
encarar,encararmos
encarar,encarar-se
encarar,encara-se
encarar,encarasse
encarar,encarassem
encarar,encarava
encarar,encarava-a
encarar,encaravam
encarar,encaravam-na
encarar,encaravam-se
encarar,encarava-o
encarar,encare
encarar,encare-a
encarar,encarei
encarar,encarem
encarar,encaremos
encarar,encaro
encarar,encaro-a
encarar,encarou
encarar,encarou-a
encarar,encarou-me
encarar,encarou-o
encarar,encarou-os
encarceramento,desencarceramento
encarcerar,encarcerada
encarcerar,encarceradas
encarcerar,encarcerado
encarcerar,encarcerados
encarcerar,encarcerá-lo
encarcerar,encarcerando
encarcerar,encarceraram
encarcerar,encarcerarem
encardir,encarde-se
encardir,encardiam
encardir,encardida
encardir,encardidas
encardir,encardido
encardir,encardidos
encarecer,encarece
encarecer,encarecem
encarecer,encarecendo
encarecer,encarece-o
encarecer,encarecera
encarecer,encarecera-lhe
encarecer,encareceu-lhe
encarecer,encarecia
encarecer,encareciam
encarecer,encarecido
encargo,encargos
encarnação,encarnações
encarnado,encarnada
encarnado,encarnadinho
encarnado,encarnados
encarnado,encarnadas
encarnado,encarnados
encarnar,encarna
encarnar,encarnada
encarnar,encarnadas
encarnar,encarnado
encarnar,encarnados
encarnar,encarnam
encarnar,encarnando
encarnar,encarnando-os
encarnar,encarnara
encarnar,encarnará
encarnar,encarnaram
encarnar,encarnaria
encarnar,encarnar-se
encarnar,encarnas
encarnar,encarnastes
encarnar,encarnava
encarnar,encarnavam
encarnar,encarne
encarnar,encarnou
encarniçar,encarniça
encarniçar,encarniçada
